scrape_date,brand,company,product_name,sku_id,price,final_price,retailer,channel,promo_type,original_price,discount%,promo_text,province,city,pack_size,variant,promo_start,promo_end,sales,market_share
2026-05-29,Indofood,Indofood,Indomie goreng 1 dus ed 09/26,SKU-D83817C3,144100,144100,Retail Express,Shopee,Wholesale Promo,144100,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,288,0.0096
2026-05-29,Indofood,Indofood,Indomie • Indomie 1 Dus 40Pcs • Bisa Campur Varian,SKU-D835980F,150000,150000,Mitra Distributor,Shopee,Wholesale Promo,150000,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,112,0.0037
2026-05-29,Indofood,Indofood,INDOMIE GORENG | SOTO | AYAM BAWANG | KARI AYAM | AYAM GRPREK | RENDANG,SKU-1F4F0D8D,142000,142000,Supermarket Online,Shopee,Regular,142000,0.0,-,Jawa Timur,Sidoarjo,Satuan,Soto,2026-05-01,2026-05-31,5000,0.1667
2026-05-29,Indofood,Indofood,Indomie kari ayam 1 dus,SKU-DFA4ED79,143100,143100,Official Store,Shopee,Wholesale Promo,143100,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Kari,2026-05-01,2026-05-31,169,0.0056
2026-05-29,Indofood,Indofood,Indomie Soto Mie 1 Dus Karton Exp Panjang (Isi: 40 Pcs),SKU-380F2FDB,139500,139500,Retail Express,Shopee,Wholesale Promo,139500,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Soto,2026-05-01,2026-05-31,118,0.0039
2026-05-29,Indofood,Indofood,INDOMIE HYPEABIS RASA SBLAK H/JLTOT 75GR,SKU-09F8779B,3000,3000,Toko Kelontong Digital,Shopee,Regular,3000,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,8,0.0003
2026-05-29,Indofood,Indofood,indomie mie kuah ayam bawang 1 pcs,SKU-285E0539,3994,3994,Retail Express,Shopee,Regular,3994,0.0,-,Jawa Timur,Sidoarjo,Satuan,Ayam Bawang,2026-05-01,2026-05-31,264,0.0088
2026-05-29,Indofood,Indofood,INDOMIE AYAM BAWANG KARTONAN,SKU-16C4FD68,149999,149999,Supermarket Online,Shopee,Wholesale Promo,149999,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Ayam Bawang,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Indofood,Indofood,Indomie Mie Instan Goreng Special Jumbo 127 gr,SKU-11433711,5100,5100,Retail Express,Shopee,Regular,5100,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,266,0.0089
2026-05-29,Indofood,Indofood,Mie Instant Indomie Goreng Special Rasa Legendaris,SKU-91505F53,83900,83900,Official Store,Shopee,Regular,83900,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,44,0.0015
2026-05-29,Indofood,Indofood,Indomie Goreng 1 Dus 40 Pcs,SKU-E771D7B8,150000,150000,Retail Express,Shopee,Wholesale Promo,150000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Indofood,Indofood,INDOMIE AYAM SPECIAL 68GR,SKU-BB06ABE9,3600,3600,Mitra Distributor,Shopee,Regular,3600,0.0,-,Jawa Tengah,Semarang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,22,0.0007
2026-05-29,Indofood,Indofood,Indomie Goreng 1 Dus Isi 40 Pcs Mie Instan,SKU-C39C9CD0,145000,145000,Official Store,Shopee,Wholesale Promo,145000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Indofood,Indofood,INDOMIE MIE KERITING GORENG AYAM PANGGANG NEW 90 GR,SKU-D885D1CE,4910,4910,Toko Grosir Sembako,Shopee,Regular,4910,0.0,-,Jawa Barat,Bandung,Satuan,Goreng Spesial,2026-05-01,2026-05-31,583,0.0194
2026-05-29,Indofood,Indofood,Indomie Mie Instan Kaldu Ayam 75 gr,SKU-39CB6878,3500,3500,Toko Kelontong Digital,Shopee,Regular,3500,0.0,-,Jawa Tengah,Semarang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,257,0.0086
2026-05-29,Indofood,Indofood,Indomie Kaldu Ayam 72gr,SKU-BFC5589F,4500,4500,Official Store,Shopee,Regular,4500,0.0,-,Jawa Tengah,Surakarta,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Indofood,Indofood,Indomie Mie Instan Kari Ayam 72 gr,SKU-BEBA439C,3500,3500,Toko Grosir Sembako,Shopee,Regular,3500,0.0,-,Jawa Timur,Malang,Satuan,Kari,2026-05-01,2026-05-31,833,0.0278
2026-05-29,Indofood,Indofood,Indomie Mie Instan Kaldu Ayam 75gr Pengiriman Cepat,SKU-C8499B8A,4270,4270,Retail Express,Shopee,Regular,4270,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Indofood,Indofood,INDOMIE MIE GORENG RASA AYAM GEPREK 85 GR,SKU-CB5D1A9D,3410,3410,Official Store,Shopee,Regular,3410,0.0,-,Jawa Tengah,Surakarta,Satuan,Ayam Geprek,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Indofood,Indofood,INDOMIE MIE KERITING GORENG SPECIAL NEW 90 GR,SKU-C6B8AF10,5020,5020,Toko Grosir Sembako,Shopee,Regular,5020,0.0,-,Banten,Tangerang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,152,0.0051
2026-05-29,Indofood,Indofood,INDOMIE MIE SOTO MIE KARTON,SKU-1962E0AA,136590,136590,Supermarket Online,Shopee,Wholesale Promo,136590,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Soto,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Indofood,Indofood,INDOMIE KUAH RAWON PEDAS MERCON 75 GR,SKU-70BD8300,3200,3200,Toko Grosir Sembako,Shopee,Regular,3200,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,481,0.016
2026-05-29,Indofood,Indofood,Indomie Goreng 1 Dus/40 Pcs Makanan Ringan,SKU-5DB7D5E0,144000,144000,Toko Kelontong Digital,Shopee,Wholesale Promo,144000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Indofood,Indofood,INDOMIE KOREAN K-ROSE 85 GR,SKU-D8A0D050,6620,6620,Toko Kelontong Digital,Shopee,Regular,6620,0.0,-,Jawa Barat,Bekasi,Satuan,Spicy / Korean,2026-05-01,2026-05-31,36,0.0012
2026-05-29,Indofood,Indofood,indomiesoto1dus/40pcs,SKU-9A679AE7,106000,106000,Mitra Distributor,Shopee,Wholesale Promo,106000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Soto,2026-05-01,2026-05-31,0,0.0
2026-05-29,Indofood,Indofood,Indomie Goreng 80 Gr 1Dus X 40Pcs Mie Instant - ASIA BEST,SKU-32558906,159500,159500,Retail Express,Shopee,Wholesale Promo,159500,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Indofood,Indofood,INDOMIE KARTON,SKU-2193D4C1,130737,130737,Retail Express,Shopee,Wholesale Promo,130737,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,526,0.0175
2026-05-29,Indofood,Indofood,Indomie Goreng 1 Dus Isi 40 Pcs Frozen Food,SKU-2C99674C,146000,146000,Supermarket Online,Shopee,Wholesale Promo,146000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,49,0.0016
2026-05-29,Indofood,Indofood,Indomie Mie Instan Goreng Aceh 90 gr,SKU-068B59E4,3700,3700,Toko Grosir Sembako,Shopee,Regular,3700,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Goreng Spesial,2026-05-01,2026-05-31,342,0.0114
2026-05-29,Indofood,Indofood,Indomie Ayam Special 75 Gr,SKU-51A122AF,3520,3520,Toko Grosir Sembako,Shopee,Regular,3520,0.0,-,Jawa Timur,Sidoarjo,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,404,0.0135
2026-05-29,Indofood,Indofood,Indomie Goreng 1 Karton,SKU-9165E969,139000,139000,Toko Grosir Sembako,Shopee,Wholesale Promo,139000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,46,0.0015
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Isi 5 Bag 90g x2,SKU-BF5D60D3,49100,49100,Toko Kelontong Digital,Tokopedia,Bundling Promo,49100,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Bag 91g 1 Dus Isi 40 pcs,SKU-028385CE,177900,177900,Supermarket Online,Tokopedia,Wholesale Promo,177900,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,7000,0.2334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan 16 pcs Mix Flavors Korean Series & Singapore Laksa,SKU-1AE3DF9C,73700,73700,Toko Grosir Sembako,Tokopedia,Regular,73700,0.0,-,Jawa Barat,Depok,Satuan,Laksa,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa 83 gr x 12 pcs,SKU-3897318A,55800,55800,Official Store,Tokopedia,Bundling Promo,55800,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Surakarta,Bundling,Laksa,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa 83 Gr x 15 Pcs,SKU-D5A620F7,68000,68000,Toko Grosir Sembako,Tokopedia,Bundling Promo,68000,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bandung,Bundling,Laksa,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Korean Spicy Chicken x 10 pcs,SKU-7E383120,49800,49800,Toko Grosir Sembako,Tokopedia,Bundling Promo,49800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Spicy / Korean,2026-05-01,2026-05-31,9000,0.3001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ala Chef Bag 93gr x10,SKU-842A6879,49800,49800,Retail Express,Tokopedia,Bundling Promo,49800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Cup Mie Instan Mix Variant (12 Pcs),SKU-041C7442,83900,83900,Supermarket Online,Tokopedia,Bundling Promo,83900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Isi 5 Bag 90g,SKU-2FF88C51,28100,28100,Official Store,Tokopedia,Bundling Promo,28100,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,50000,1.6674
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bawang 70 gr x 20 pcs,SKU-5BCF4E0C,88400,88400,Toko Grosir Sembako,Tokopedia,Bundling Promo,88400,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Ayam Bawang,2026-05-01,2026-05-31,5000,0.1667
2026-05-29,Wings,Wings Group,Sedap Mie Instan 1 dus All varian ( Dus/Karton ) Food Kuah Noodles Goreng,SKU-0EBED840,145000,145000,Retail Express,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto 75 gr x 12 pcs,SKU-F3EBBC00,55800,55800,Toko Grosir Sembako,Tokopedia,Bundling Promo,55800,0.0,Beli Banyak Lebih Murah,Jawa Timur,Sidoarjo,Bundling,Soto,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan Kari Kental Spesial Bag 76 g x12,SKU-D5FC264F,55800,55800,Toko Kelontong Digital,Tokopedia,Bundling Promo,55800,0.0,Beli Banyak Lebih Murah,Jawa Timur,Surabaya,Bundling,Kari,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Isi 5 Bag 75g x3,SKU-46259ABF,66900,66900,Mitra Distributor,Tokopedia,Bundling Promo,66900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Soto,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Bag 91g x12,SKU-75B954EE,58300,58300,Mitra Distributor,Tokopedia,Bundling Promo,58300,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,6000,0.2001
2026-05-29,Wings,Wings Group,Sedaap Cup Mie Instan Kari Spesial 81 gr x 12 pcs(Box),SKU-391908D4,82100,82100,Toko Kelontong Digital,Tokopedia,Wholesale Promo,82100,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Kari,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 90 gr 1 dus isi 40 pcs + bube wrep,SKU-A834E19E,115000,115000,Retail Express,Tokopedia,Wholesale Promo,115000,0.0,Harga Grosir,Sumatera Utara,Medan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,80,0.0027
2026-05-29,Wings,Wings Group,(Paket 2 Bungkus) Sedaap Goreng isi 5x90gr Instan Makanan Noodles Food Pedas,SKU-987BA7D2,40000,40000,Toko Grosir Sembako,Tokopedia,Bundling Promo,40000,0.0,Beli Banyak Lebih Murah,Jawa Timur,Surabaya,Bundling,Goreng Spesial,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Baso Spesial 77 gr Dus (Isi 40 pcs),SKU-0DBC5446,169800,169800,Toko Grosir Sembako,Tokopedia,Wholesale Promo,169800,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie instan Ayam Spesial 69 gr Dus (Isi 40 pcs),SKU-47F88420,156200,156200,Toko Grosir Sembako,Tokopedia,Wholesale Promo,156200,0.0,Harga Grosir,Jawa Tengah,Semarang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,(1 DUS) SEDAAP MIE INSTAN ALL VARIAN ISI 40 PCS,SKU-D99CB12C,130700,130700,Retail Express,Tokopedia,Wholesale Promo,130700,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Kari Kental Spesial 75 gr (Isi 40 pcs),SKU-16B2C8B4,169800,169800,Toko Kelontong Digital,Tokopedia,Wholesale Promo,169800,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Kari,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan 8 pcs Mix Flavors Korean Series & Singapore Laksa,SKU-95F1AC73,40400,40400,Toko Kelontong Digital,Tokopedia,Regular,40400,0.0,-,Jawa Tengah,Magelang,Satuan,Laksa,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Baso Spesial 77 gr x 5 pcs,SKU-640BD5F4,27300,27300,Official Store,Tokopedia,Bundling Promo,27300,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,8000,0.2668
2026-05-29,Wings,Wings Group,Sedaap Mie Cup Singapore Spicy Laksa 86gr x6,SKU-7427E1CD,44600,44600,Toko Grosir Sembako,Tokopedia,Regular,44600,0.0,-,Jawa Barat,Bandung,Satuan,Laksa,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Korean Spicy Chicken 87gr x 12 pcs,SKU-A4B4829E,58300,58300,Toko Grosir Sembako,Tokopedia,Bundling Promo,58300,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Surakarta,Bundling,Spicy / Korean,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,"sedap , mie sedap dos , mie sedap original, mie goreng sedap , kering Noodles Food",SKU-A6AF7763,113500,113500,Toko Grosir Sembako,Tokopedia,Regular,113500,0.0,-,Banten,Tangerang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,40,0.0013
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Salero Padang 86 gr x 10 pcs,SKU-CB553C87,49800,49800,Supermarket Online,Tokopedia,Bundling Promo,49800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,1 Dus Mie Sedaap Kuah Dan Goreng All Varian Isi 40pcs,SKU-9E5E1A0B,119500,119500,Official Store,Tokopedia,Wholesale Promo,119500,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto 75 gr 1 Dus isi 40 pcs,SKU-928AF2C7,169800,169800,Toko Grosir Sembako,Tokopedia,Wholesale Promo,169800,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Soto,2026-05-01,2026-05-31,7000,0.2334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bawang 70 gr x 5 pcs,SKU-C2DA368E,27300,27300,Retail Express,Tokopedia,Bundling Promo,27300,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Ayam Bawang,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ala Chef Bag 93gr x20,SKU-3D11A115,92400,92400,Mitra Distributor,Tokopedia,Regular,92400,0.0,-,Jawa Barat,Bekasi,Satuan,Goreng Spesial,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Sedaap Mie Instan 24 pcs Mix Flavors Korean Series & Singapore Laksa,SKU-7B3F8627,107100,107100,Mitra Distributor,Tokopedia,Regular,107100,0.0,-,Jawa Barat,Depok,Satuan,Laksa,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Madura 82 gr x 20 pcs,SKU-5B7FFE75,88400,88400,Official Store,Tokopedia,Bundling Promo,88400,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Soto,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan 1 Dus isi 40 Pcs Merek Terkemuka Tekstur Kenyal Bumbu Sedap Varian Rasa Goreng Krispy Soto Kari,SKU-C934D618,134000,134000,Retail Express,Tokopedia,Wholesale Promo,134000,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Soto,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,mie sedap goreng 1 kardus | 1dus | 40pcs,SKU-11492415,111700,111700,Mitra Distributor,Tokopedia,Wholesale Promo,111700,0.0,Harga Grosir,Banten,Tangerang Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Baso Spesial 77 gr x 20 pcs,SKU-C05E89D8,88400,88400,Retail Express,Tokopedia,Bundling Promo,88400,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bawang Bag 70g x6,SKU-CF96E35C,31400,31400,Toko Grosir Sembako,Tokopedia,Regular,31400,0.0,-,Jawa Barat,Depok,Satuan,Ayam Bawang,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Korean Spicy Chicken 87 gr x 5 pcs,SKU-7D6B4881,28400,28400,Toko Kelontong Digital,Tokopedia,Bundling Promo,28400,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Spicy / Korean,2026-05-01,2026-05-31,9000,0.3001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Korean Spicy Chicken 87 gr 1 Dus (Isi 40 pcs),SKU-8F661607,177900,177900,Mitra Distributor,Tokopedia,Wholesale Promo,177900,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Spicy / Korean,2026-05-01,2026-05-31,5000,0.1667
2026-05-29,Wings,Wings Group,MIE SEDAAP 1 DUS ISI 40 BISA CAMPUR,SKU-6886BF4D,145000,145000,Official Store,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Kari Ayam 72 gr Dus (Isi 40 pcs),SKU-3E25CB15,169800,169800,Toko Grosir Sembako,Tokopedia,Wholesale Promo,169800,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Kari,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie Instant Goreng Ala Chef Bag 93 gr x 5 pcs,SKU-403D9F13,28400,28400,Toko Grosir Sembako,Tokopedia,Bundling Promo,28400,0.0,Beli Banyak Lebih Murah,Banten,Tangerang Selatan,Bundling,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan Kari Kental Spesial Bag 76 g x20,SKU-0339EF81,88400,88400,Toko Grosir Sembako,Tokopedia,Regular,88400,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Kari,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Goreng Dan Kuah 40 Pcs Makanan Instan Lezat dan Praktis,SKU-9628CA58,140000,140000,Toko Kelontong Digital,Tokopedia,Regular,140000,0.0,-,Banten,Tangerang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,750,0.025
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Bag x 5 pcs,SKU-1BE64DF0,27000,27000,Supermarket Online,Tokopedia,Bundling Promo,27000,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Soto,2026-05-01,2026-05-31,50000,1.6674
2026-05-29,Wings,Wings Group,mie sedap instant rasa soto. jelas terasa sedapnya....,SKU-6D8D379B,114000,114000,Toko Grosir Sembako,Tokopedia,Regular,114000,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Soto,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa 83g x3,SKU-6803E3AD,19300,19300,Retail Express,Tokopedia,Bundling Promo,19300,0.0,Beli Banyak Lebih Murah,Jawa Timur,Surabaya,Bundling,Laksa,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Soto 81g x6,SKU-943AAC13,44600,44600,Official Store,Tokopedia,Regular,44600,0.0,-,Jawa Tengah,Semarang,Satuan,Soto,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap SEDAP GORENG PAKET 1 DUS 40 PCS MIE INSTAN  ISI 40 PCS dalam Setiap Dus Food Noodles,SKU-1CB26B2A,141500,141500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,141500,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Kari Mercon Cabe Rawit Asli 75g x12,SKU-06E84919,82100,82100,Toko Kelontong Digital,Tokopedia,Bundling Promo,82100,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Kari,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Korean Cheese Buldak 86gr (Isi 40 pcs),SKU-2994870C,177900,177900,Retail Express,Tokopedia,Wholesale Promo,177900,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Spicy / Korean,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Mie Instan Sedaap Goreng 90 gram isi 10 pcs,SKU-42D8A9FE,45800,45800,Toko Kelontong Digital,Tokopedia,Bundling Promo,45800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,11,0.0004
2026-05-29,Wings,Wings Group,Mie Instant Sedaap Goreng isi 40 pcs/kotak,SKU-D7F80EDB,145000,145000,Mitra Distributor,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,40,0.0013
2026-05-29,Wings,Wings Group,(1 DUS = 6/12 CUP) SEDAAP Mie Instant CUP DUSAN,SKU-F5069984,64500,64500,Toko Kelontong Digital,Tokopedia,Wholesale Promo,64500,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,6000,0.2001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Isi 5 Bag 75g x2,SKU-A00C7081,47000,47000,Mitra Distributor,Tokopedia,Bundling Promo,47000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Soto,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Korean Cheese Buldak 86gr x 10,SKU-E9810486,49800,49800,Toko Grosir Sembako,Tokopedia,Bundling Promo,49800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Spicy / Korean,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Bag 75g x6,SKU-02F8E306,31400,31400,Toko Kelontong Digital,Tokopedia,Regular,31400,0.0,-,Jawa Barat,Bandung,Satuan,Soto,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Mie Sedaap Instan | Murah Meriah,SKU-BFF5E8E8,120000,120000,Mitra Distributor,Tokopedia,Regular,120000,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,8,0.0003
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bawang 70 gr 1 Dus isi 40 pcs,SKU-442B37B1,169800,169800,Toko Grosir Sembako,Tokopedia,Wholesale Promo,169800,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Ayam Bawang,2026-05-01,2026-05-31,3000,0.1
